4231187	260	SVM Model Tampering and Anchored Learning: A Case Study in Hebrew NP Chunking
4231188	260	The Utility of a Graphical Representation of Discourse Structure in Spoken Dialogue Systems
4231189	260	A Sequencing Model for Situation Entity Classification
4231190	260	Predicting Success in Dialogue
4231191	260	Supertagged Phrase-Based Statistical Machine Translation
4231192	260	Learning to Rank Definitions to Generate Quizzes for Interactive Information Presentation
4231193	260	Randomised Language Modelling for Statistical Machine Translation
4231194	260	Generalizing Tree Transformations for Inductive Dependency Parsing
4231195	260	Instance Weighting for Domain Adaptation in NLP
4231196	260	Phonological Constraints and Morphological Preprocessing for Grapheme-to-Phoneme Conversion
4231197	260	Expanding Indonesian-Japanese Small Translation Dictionary Using a Pivot Language
4231198	260	Making Sense of Sound: Unsupervised Topic Segmentation over Acoustic Input
4231199	260	Minimally Lexicalized Dependency Parsing
4231200	260	Biographies, Bollywood, Boom-boxes and Blenders: Domain Adaptation for Sentiment Classification
4231201	260	Opinion Mining using Econometrics: A Case Study on Reputation Systems
4231202	260	Adding Noun Phrase Structure to the Penn Treebank
4231203	260	Using Mazurkiewicz Trace Languages for Partition-Based Morphology
4231204	260	Alignment-Based Discriminative String Similarity
4231205	260	The utility of parse-derived features for automatic discourse segmentation
4231206	260	GLEU: Automatic Evaluation of Sentence-Level Fluency
4231207	260	Sentence generation as a planning problem
4231208	260	Support Vector Machines for Query-focused Summarization trained and evaluated on Pyramid data
4231209	260	Don't worry about metaphor: affect detection for conversational agents
4231210	260	A Joint Statistical Model for Simultaneous Word Spacing and Spelling Error Correction for Korean
4231211	260	Disambiguating Between Generic and Referential "You" in Dialog
4231212	260	PERSONAGE: Personality Generation for Dialogue
4231213	260	Guided Learning for Bidirectional Sequence Classification
4231214	260	A Feature Based Approach to Leveraging Context for Classifying Newsgroup Style Discussion Segments
4451256	260	Parameter estimation for probabilistic finite-state transducers
4451257	260	Generation as dependency parsing
4451258	260	Machine-learned contexts for linguistic operations in German sentence realization
4451259	260	Performance issues and error analysis in an open-domain Question Answering system
4451260	260	Learning surface text patterns for a Question Answering system
4451261	260	OT syntax: decidability of generation-based optimization
4451262	260	Comprehension and compilation in Optimality Theory
4451263	260	Generalized encoding of description spaces and its application to typed feature structures
4451264	260	Ellipsis resolution with underspecified scope
4451267	260	Generating minimal definite descriptions
4451268	260	Improving machine learning approaches to coreference resolution
4451269	260	Parsing non-recursive context-free grammars
4451270	260	Active learning for statistical natural language parsing
4451271	260	A generative constituent-context model for improved grammar induction
4451272	260	Pronunciation modeling for improved spelling correction
4451273	260	METER: MEasuring TExt Reuse
4451274	260	Semi-supervised Maximum Entropy based approach to acronym and abbreviation normalization in medical texts
4451275	260	Improving language model size reduction using better pruning criteria
4451276	260	Exploring asymmetric clustering for statistical language modeling
4451277	260	A study on richer syntactic dependencies for structured language modeling
4451278	260	Entropy rate constancy in text
4451279	260	A multilingual paradigm for automatic verb classification
4451280	260	Verb paraphrase based on case frame alignment
4451281	260	Inducing German semantic verb classes from purely syntactic subcategorisation information
4451282	260	Scaling context space
4451283	260	The necessity of parsing for predicate argument recognition
4451284	260	The descent of hierarchy, and selection in relational semantics
4451285	260	New ranking algorithms for parsing and tagging: kernels over discrete structures, and the voted perceptron
4451286	260	Parsing the wall street journal using a Lexical-Functional Grammar and discriminative estimation techniques
4451287	260	Dynamic programming for parsing and estimation of stochastic unification-based grammars
4451288	260	Markov parsing: lattice rescoring with a statistical parser
4451289	260	Discriminative training and maximum entropy models for statistical machine translation
4451290	260	A decoder for syntax-based statistical MT
4451291	260	Coupling CCG and hybrid logic dependency semantics
4451292	260	Building deep dependency structures with a wide-coverage CCG parser
4451294	260	Word translation disambiguation using Bilingual Bootstrapping
4451297	260	MATCH: an architecture for multimodal dialogue systems
4451298	260	What's the trouble: automatically identifying problematic dialogues in DARPA communicator dialogue systems
4451299	260	Evaluating translational correspondence using annotation projection
4451300	260	Translating named entities using monolingual and bilingual resources
4451301	260	Using similarity scoring to improve the bilingual dictionary for word alignment
4451302	260	Thumbs up or thumbs down?: semantic orientation applied to unsupervised classification of reviews
4451303	260	Is it the right answer?: exploiting web redundancy for Answer Validation
4451304	260	Shallow parsing on the basis of words only: a case study
4451305	260	An integrated architecture for shallow and deep processing
4451306	260	A noisy-channel model for document compression
4451307	260	From single to multi-document summarization: a prototype system and its evaluation
4451308	260	Supervised ranking in open-domain text summarization
4451309	260	Named entity recognition using an HMM-based chunk tagger
4451310	260	Teaching a weaker classifier: named entity recognition on upper case text
4451311	260	Ranking algorithms for named-entity extraction: boosting and the voted perceptron
4451312	260	Revision learning and its application to part-of-speech tagging
4451313	260	An empirical study of active learning with support vector machines for Japanese word segmentation
4451314	260	Memory-Based Learning of morphology with stochastic transducers
4451315	260	An Ontology-based Semantic Tagger for IE system.
4451316	260	On the Applicability of Global Index Grammars.
4451318	260	A computational treatment of Korean temporal markers, 
4451319	260	A Spoken Dialogue Interface for TV Operations based on Data Collected by using WOZ Method.
4451320	260	Kiwi: A Multilingual Usage Consultation Tool based on Internet Searching.
4451321	260	A Prototype Text to British Sign Language (BSL) Translation System.
4451322	260	An Evaluation Method of Words Tendency using Decision Tree.
4451323	260	A Speech Translation System with Mobile Wireless Clients.
4451324	260	Dialog Navigator : A Spoken Dialog Q-A System based on Large Text Knowledge Base.
4451325	260	A Debug Tool for Practical Grammar Development.
4451326	260	Good spelling of Vietnamese texts, one aspect of computational linguistics in Vietnam
4451327	260	Computational linguistics in Malaysia
4451328	260	Spoken language technology: where do we go from here?
4458786	260	A Shared Task Involving Multi-label Classification of Clinical Free Text
4512783	260	A Discourse Commitment-Based Framework for Recognizing Textual Entailment
4538142	260	SemEval-2007 Task 14: Affective Text
4541982	260	Semeval-2007 Task 2: Evaluating Word Sense Induction and Discrimination Systems
4546512	260	Smoothing a Lexicon-based POS tagger for Arabic and Hebrew
4555947	260	Integrating Co-occurrence Statistics with Information Extraction for Robust Retrieval of Protein Interactions from Medline
4594588	260	Discriminative Reordering Models for Statistical Machine Translation
4594726	260	The ALVIS Document Model for a Semantic Search Engine
4594743	260	Mood at work: Ramses versus Pharaoh
4602572	260	Examining the Effect of Improved Context Sensitive Morphology on Arabic Information Retrieval
4602618	260	On the Subjectivity of Human Authored Short Summaries
4602658	260	Automatic Short Answer Marking
4602836	260	Modifying a Natural Language Processing System for European Languages to Treat Arabic in Information Processing and Information Retrieval Applications
4746969	260	Front Matter
4792083	260	Automatic Set Instance Extraction using the Web
4799918	260	Solving Relational Similarity Problems Using the Web as a Corpus
4801876	260	Intelligent patent analysis through the use of a neural network: experiment of multi-viewpoint analysis with the MultiSOM model
4816151	260	Name Translation in Statistical Machine Translation - Learning When to Transliterate
4819890	260	Machine Translation System Combination using ITG-based Alignments
4843562	260	Setting Up User Action Probabilities in User Simulations for Dialog System Development
4844269	260	Pairwise Document Similarity in Large Collections with MapReduce
4844968	260	Using automatically transcribed dialogs to learn user models in a spoken dialog system
4860637	260	Active Sample Selection for Named Entity Transliteration
4860961	260	Extraction of Entailed Semantic Relations Through Syntax-Based Comma Resolution
4868791	260	Validating the web-based evaluation of NLG systems
4873782	260	Automatic verification for interactive graphical programs
4875555	260	A Note on the Implementation of Hierarchical Dirichlet Processes
4875593	260	A Discriminative Latent Variable Model for Statistical Machine Translation
4876592	260	Comparing Objective and Subjective Measures of Usability in a Human-Robot Dialogue System
4880317	260	BART: A Modular Toolkit for Coreference Resolution
4881056	260	Gestural Cohesion for Topic Segmentation
4882108	260	Unsupervised Multilingual Learning for Morphological Segmentation
4882146	260	Reinforcement Learning for Mapping Instructions to Actions
4882319	260	An Analysis of Statistical Models and Features for Reading Difficulty Prediction
4883267	260	Task-oriented Evaluation of Syntactic Parsers and Their Representations
4892236	260	Unsupervised Multilingual Grammar Induction
4901609	260	Generalizing Word Lattice Translation
4905037	260	Grounded Language Modeling for Automatic Speech Recognition of Sports Video
4905323	260	Learning Bigrams from Unigrams
4907250	260	Resolving Personal Names in Email Using Context Expansion
4914832	260	Enforcing Transitivity in Coreference Resolution
4919111	260	A Ranking Approach to Stress Prediction for Letter-to-Phoneme Conversion
4924789	260	Joint Processing and Discriminative Training for Letter-to-Phoneme Conversion
4927312	260	Efficient, Feature-based, Conditional Random Field Parsing
4930784	260	Sentence Simplification for Semantic Role Labeling
4933264	260	Finding Contradictions in Text
4933421	260	Which Words Are Hard to Recognize? Prosodic, Lexical, and Disfluency Factors that Increase ASR Error Rates
4933812	260	Unsupervised Learning of Narrative Event Chains
4934915	260	Better Alignments = Better Translations?
4941814	260	Coreference-inspired Coherence Modeling
4947183	260	Intensional Summaries as Cooperative Responses in Dialogue: Automation and Evaluation
4952535	260	Trainable Generation of Big-Five Personality Styles through Data-Driven Parameter Estimation
4954234	260	High Frequency Word Entrainment in Spoken Dialogue
4958536	260	An Unsupervised Approach to Biography Production Using Wikipedia
4958645	260	Semi-Supervised Convex Training for Dependency Parsing
4960090	260	Annotation of Chemical Named Entities
4963649	260	Semantic Class Learning from the Web with Hyponym Pattern Linkage Graphs
4966143	260	Kernels on Linguistic Structures for Answer Extraction
4966302	260	Semantic Role Labeling Systems for Arabic using Kernel Methods
4977341	260	Self-Training for Biomedical Parsing
4984184	260	Multilingual Harvesting of Cross-Cultural Stereotypes
4992704	260	Multi-Task Active Learning for Linguistic Annotations
4994026	260	A Joint Model of Text and Aspect Ratings for Sentiment Summarization
4997588	260	Regular Tree Grammars as a Formalism for Scope Underspecification
5000487	260	Unlexicalised Hidden Variable Models of Split Dependency Grammars
5013555	260	Inducing Gazetteers for Named Entity Recognition by Large-Scale Clustering of Dependency Relations
5017245	260	Mixture model POMDPs for efficient handling of uncertainty in dialogue management
5020307	260	Dimensions of Subjectivity in Natural Language
5062150	260	Learning Context-Dependent Mappings from Sentences to Logical Form
5063660	260	Quadratic-Time Dependency Parsing for Machine Translation
5068532	260	Segmentation for English-to-Arabic Statistical Machine Translation
5069807	260	Transfer Learning, Feature Selection and Word Sense Disambiguation
5071297	260	Arabic Language Modeling with Finite State Transducers
5079001	260	Simple Semi-supervised Dependency Parsing
5079008	260	Correcting Misuse of Verb Forms
5102686	260	Bayesian Learning of Non-Compositional Phrases with Synchronous Parsing
5110584	260	Refining Event Extraction through Cross-Document Inference
5110864	260	The Chinese Aspect Generation Based on Aspect Selection Functions
5111006	260	Exploiting Bilingual Information to Improve Web Search
5111517	260	Learning effective multimodal dialogue strategies from Wizard-of-Oz data: Bootstrapping and evaluation
5114145	260	The Contribution of Linguistic Features to Automatic Machine Translation Evaluation
5116349	260	Prior Derivation Models For Formally Syntax-based Translation Using Linguistically Syntactic Parsing and Tree Kernels
5121124	260	Composite Kernels For Relation Extraction
5122856	260	Improving the Performance of the Random Walk Model for Answering Complex Questions
5125960	260	Asynchronous Binarization for Synchronous Grammars
5126930	260	Phrase Table Training for Precision and Recall: What Makes a Good Phrase and a Good Phrase Pair?
5127130	260	Recent Improvements in the CMU Large Scale Chinese-English SMT System
5128534	260	Sub-Sentence Division for Tree-Based Machine Translation
5134171	260	Event Matching Using the Transitive Closure of Dependency Relations
5134914	260	A Polynomial-Time Parsing Algorithm for TT-MCTAG
5137870	260	SMS based Interface for FAQ Retrieval
5138068	260	A Comparative Study of Hypothesis Alignment and its Improvement for Machine Translation System Combination
5138110	260	The Lie Detector: Explorations in the Automatic Recognition of Deceptive Language
5138196	260	Co-Feedback Ranking for Query-Focused Summarization
5138205	260	A Non-negative Matrix Tri-factorization Approach to Sentiment Classification with Lexical Prior Knowledge
5141990	260	Fast Consensus Decoding over Translation Forests
5153649	260	Vector-based Models of Semantic Composition
5157126	260	Multi-domain Sentiment Classification
5157166	260	Phrase Chunking Using Entropy Guided Transformation Learning
5162052	260	Semi-Supervised Cause Identification from Aviation Safety Reports
5165891	260	Investigating Pitch Accent Recognition in Non-native Speech
5167253	260	Unsupervised Learning of Acoustic Sub-word Units
5172893	260	Speakers' Intention Prediction Using Statistics of Multi-level Features in a Schedule Management Domain
5175551	260	Mining Parenthetical Translations from the Web by Word Alignment
5175944	260	Concise Integer Linear Programming Formulations for Dependency Parsing
5176165	260	Recognizing Stances in Online Debates
5179495	260	A Deductive Approach to Dependency Parsing
5180399	260	Minimized Models for Unsupervised Part-of-Speech Tagging
5185072	260	Multi-Document Summarization using Sentence-based Topic Models
5185699	260	A Re-examination of Query Expansion Using Lexical Resources
5188222	260	Collaborative Decoding: Partial Hypothesis Re-ranking Using Translation Consensus between Decoders
5190386	260	Enriching Spoken Language Translation with Dialog Acts
5206317	260	Hybrid Approach to User Intention Modeling for Dialog Simulation
5209820	260	Weakly-Supervised Acquisition of Open-Domain Classes and Class Attributes from Web Documents and Query Logs
5213262	260	Robust Dialog Management with N-Best Hypotheses Using Dialog Examples and Agenda
5213301	260	A Syntax-Free Approach to Japanese Sentence Compression
5216549	260	The Role of Positive Feedback in Intelligent Tutoring Systems
5217472	260	Incremental Parsing with Monotonic Adjoining Operation
5217659	260	Confidence Measure for Word Alignment
5218006	260	Generalizing Dependency Features for Opinion Mining
5219513	260	Bayesian Learning of a Tree Substitution Grammar
5227606	260	ProLiV - a Tool for Teaching by Viewing Computational Linguistics
5228146	260	Forest Reranking: Discriminative Parsing with Non-Local Features
5228822	260	Investigations on Word Senses and Word Usages
5234966	260	Generating Research Websites Using Summarisation Techniques
5235889	260	Conundrums in Noun Phrase Coreference Resolution: Making Sense of the State-of-the-Art
5243517	260	WikiBABEL: A Wiki-style Platform for Creation of Parallel Data
5248234	260	Adaptive Language Modeling for Word Prediction
5251498	260	WISDOM: A Web Information Credibility Analysis Systematic
5255751	260	Word or Phrase? Learning Which Unit to Stress for Information Retrieval⁄
5256564	260	Mining Wikipedia Revision Histories for Improving Sentence Compression
5267221	260	Evaluating a Crosslinguistic Grammar Resource: A Case Study of Wambaya
5268782	260	Combining Multiple Resources to Improve SMT-based Paraphrasing Model
5269772	260	A Linguistically Annotated Reordering Model for BTG-based Statistical Machine Translation
5272187	260	A Beam-Search Extraction Algorithm for Comparable Data
5274910	260	Exploiting Feature Hierarchy for Transfer Learning in Named Entity Recognition
5280851	260	Compiling a Massive, Multilingual Dictionary via Probabilistic Inference
5283286	260	A Tree Sequence Alignment-based Tree-to-Tree Translation Model
5285335	260	Large Scale Acquisition of Paraphrases for Learning Surface Patterns
5306505	260	Unsupervised Translation Induction for Chinese Abbreviations using Monolingual Corpora
5313609	260	Robust Extraction of Named Entity Including Unfamiliar Word
5316744	260	You've Got Answers: Towards Personalized Models for Predicting Success in Community Question Answering
5319558	260	Measure Word Generation for English-Chinese SMT Systems
5319579	260	An Unsupervised Vector Approach to Biomedical Term Disambiguation: Integrating UMLS and Medline
5324700	260	A Metric-based Framework for Automatic Taxonomy Induction
5326565	260	A Scalable Decoder for Parsing-based Machine Translation with Equivalent Language Model State Maintenance
5329011	260	Stochastic Gradient Descent Training for L1-regularized Log-linear Models with Cumulative Penalty
5329014	260	An Integrated Multi-document Summarization Approach based on Word Hierarchical Representation
5336971	260	Smoothing a Tera-word Language Model
5342182	260	The Complexity of Phrase Alignment Problems
5343403	260	Latent Variable Models of Concept-Attribute Attachment
5345979	260	Improving Tree-to-Tree Translation with Packed Forests
5353248	260	Ad Hoc Treebank Structures
5359354	260	EM Can Find Pretty Good HMM POS-Taggers (When Given a Good Start)
5363914	260	Exploiting Heterogeneous Treebanks for Parsing
5379852	260	Optimal $k$-arization of Synchronous Tree-Adjoining Grammar
5381825	260	An Earley Parsing Algorithm for Range Concatenation Grammars
5388843	260	A Unified Single Scan Algorithm for Japanese Base Phrase Chunking and Dependency Parsing
5390867	260	A Subcategorization Acquisition System for French Verbs
5397686	260	You Talking to Me? A Corpus and Algorithm for Conversation Disentanglement
5398780	260	Learning to Tell Tales: A Data-driven Approach to Story Generation
5399179	260	Randomized Language Models via Perfect Hash Functions
5400010	260	Generating Impact-Based Summaries for Scientific Literature
5401007	260	Enhancing Performance of Lexicalised Grammars
5410258	260	Source-Language Entailment Modeling for Translating Unknown Terms
5410272	260	Pivot Approach for Extracting Paraphrase Patterns from Bilingual Corpora
5410615	260	Modeling Morphologically Rich Languages Using Split Words and Unstructured Dependencies
5410908	260	A Cascaded Linear Model for Joint Chinese Word Segmentation and Part-of-Speech Tagging
5414230	260	Minimally Supervised Morphological Segmentation with Applications to Machine Translation
5414607	260	Arabic Morphological Tagging, Diacritization, and Lemmatization Using Lexeme Models and Feature Ranking
5416785	260	Combining Source and Target Language Information for Name Tagging of Machine Translation Output
5419968	260	Unsupervised Lexicon-Based Resolution of Unknown Words for Full Morphological Analysis
5426637	260	Extending a Surface Realizer to Generate Coherent Discourse
5429509	260	Variational Decoding for Statistical Machine Translation
5432089	260	Partial Matching Strategy for Phrase-based Statistical Machine Translation
5434839	260	Revisiting Pivot Language Approach for Machine Translation
5436335	260	Parsing Speech Repair without Specialized Grammar Symbols
5441764	260	Reducing Semantic Drift with Bagging and Distributional Similarity
5442252	260	Employing Topic Models for Pattern-based Semantic Class Discovery
5442340	260	Unsupervised Discovery of Generic Relationships Using Pattern Clusters and its Evaluation by Automatically Generated SAT Analogy Questions
5442382	260	Automatic Story Segmentation using a Bayesian Decision Framework for Statistical Models of Lexical Chain Features
5443202	260	Improving Automatic Speech Recognition for Lectures through Transformation-based Rules Learned from Minimal Data
5443381	260	Do Automatic Annotation Techniques Have Any Impact on Supervised Complex Question Answering?
5448783	260	Joint Word Segmentation and POS Tagging Using a Single Perceptron
5449020	260	Creating a Systemic Functional Grammar Corpus from the Penn Treebank
5451275	260	Surprising Parser Actions and Reading Difficulty
5452627	260	Summarizing Emails with Conversational Cohesion and Subjectivity
5455169	260	What lies beneath: Semantic and syntactic analysis of manually reconstructed spontaneous speech
5455587	260	Dictionary Definitions based Homograph Identification using a Generative Hierarchical Model
5456817	260	Extracting Lexical Reference Rules from Wikipedia
5464355	260	Updating a Name Tagger Using Contemporary Unlabeled Data
5466981	260	Dialogue Segmentation with Large Numbers of Volunteer Internet Annotators
5469546	260	Incorporating Information Status into Generation Ranking
5479330	260	A Critical Reassessment of Evaluation Baselines for Speech Summarization
5482952	260	Enriching Morphologically Poor Languages for Statistical Machine Translation
5500345	260	Part of Speech Tagger for Assamese Text
5505674	260	Yawat: Yet Another Word Alignment Tool
5513477	260	Optimizing Language Model Information Retrieval System with Expectation Maximization Algorithm
5528391	260	A Supervised Learning Approach to Automatic Synonym Identification Based on Distributional Features
5529044	260	Cohesive Phrase-Based Decoding for Statistical Machine Translation
5529722	260	Bridging Morpho-Syntactic Gap between Source and Target Sentences for English-Korean Statistical Machine Translation
5530510	260	Efficient Minimum Error Rate Training and Minimum Bayes-Risk Decoding for Translation Hypergraphs and Lattices
5533760	260	A Succinct N-gram Language Model
5544965	260	Learning to Rank Answers on Large Online QA Collections
5548140	260	Learning Bilingual Lexicons from Monolingual Corpora
5549942	260	A System for Semantic Analysis of Chemical Compound Names
5560187	260	Word Clustering and Word Selection Based Feature Reduction for MaxEnt Based Hindi NER
5563383	260	Creating a Gold Standard for Sentence Clustering in Multi-Document Summarization
5565363	260	Handling phrase reorderings for machine translation
5582471	260	Semi-supervised Learning for Automatic Prosodic Event Detection Using Co-training Algorithm
5583382	260	A Logical Basis for the D Combinator and Normal Form in CCG
5583389	260	Simulating the Behaviour of Older versus Younger Users when Interacting with Spoken Dialogue Systems
5583826	260	Incremental HMM Alignment for MT System Combination
5586031	260	Beyond Log-Linear Models: Boosted Minimum Error Rate Training for N-best Re-ranking
5586755	260	Assessing Dialog System User Simulation Evaluation Measures Using Human Judges
5587289	260	A Simple Method for Resolution of Definite Reference in a Shared Visual Context
5590651	260	Lexicalized Phonotactic Word Segmentation
5590713	260	Distributional Identification of Non-Referential Pronouns
5599770	260	Optimizing Word Alignment Combination For Phrase Table Training
5600300	260	A Novel Discourse Parser Based on Support Vector Machine Classification
5600645	260	Cross Language Dependency Parsing using a Bilingual Lexicon
5602252	260	A Novel Word Segmentation Approach for Written Languages with Word Boundary Markers
5602741	260	Abstraction and Generalisation in Semantic Role Labels: PropBank, VerbNet or both?
5603845	260	Construct State Modification in the Arabic Treebank
5604891	260	Non-Projective Dependency Parsing in Expected Linear Time
5606050	260	Mining Bilingual Data from the Web with Adaptively Learnt Patterns
5607278	260	A Novel Feature-based Approach to Chinese Entity Relation Extraction
5608928	260	Using Structural Information for Identifying Similar Chinese Characters
5611318	260	Computing Confidence Scores for All Sub Parse Trees
5612551	260	Accurate Learning for Chinese Function Tags from Minimal Features
5616851	260	Which Are the Best Features for Automatic Verb Classification
5617765	260	Combined One Sense Disambiguation of Abbreviations
5617949	260	Inferring Activity Time in News through Event Modeling
5620550	260	Blog Categorization Exploiting Domain Dictionary and Dynamically Estimated Domains of Unknown Words
5629014	260	Semantic Tagging of Web Search Queries
5633800	260	Phrase Clustering for Discriminative Learning
5636848	260	Discovering the Discriminative Views: Measuring Term Weights for Sentiment Analysis
5639652	260	Distributional Representations for Handling Sparsity in Supervised Sequence-Labeling
5640913	260	Using Conditional Random Fields to Extract Contexts and Answers of Questions from Online Forums
5642865	260	MAXSIM: A Maximum Similarity Metric for Machine Translation Evaluation
5645973	260	Learning with Annotation Noise
5647390	260	Phrase-Based Statistical Machine Translation as a Traveling Salesman Problem
5658172	260	Classification of Semantic Relationships between Nominals Using Pattern Clusters
5660747	260	Extracting a Representation from Text for Semantic Analysis
5667947	260	Dependency Based Chinese Sentence Realization
5667973	260	Toward finer-grained sentiment identification in product reviews through linguistic and ontological analyses
5673989	260	Searching Questions by Identifying Question Topic and Question Focus
5679112	260	A Framework of Feature Selection Methods for Text Categorization
5679744	260	Can You Summarize This? Identifying Correlates of Input Difficulty for Multi-Document Summarization
5681623	260	MARS: Multilingual Access and Retrieval System with Enhanced Query Translation and Document Retrieval
5688866	260	Integrating Graph-Based and Transition-Based Dependency Parsers
5688870	260	Unsupervised Learning of Narrative Schemas and their Participants
5690346	260	Efficient Processing of Underspecified Discourse Representations
5691033	260	Co-Training for Cross-Lingual Sentiment Classification
5691978	260	Combining Speech Retrieval Results with Generalized Additive Models
5694896	260	Analyzing the Errors of Unsupervised Learning
5694999	260	Unsupervised Argument Identification for Semantic Role Labeling
5699788	260	Language Dynamics and Capitalization using Maximum Entropy
5706410	260	A New String-to-Dependency Machine Translation Algorithm with a Target Dependency Language Model
5722418	260	Four Techniques for Online Handling of Out-of-Vocabulary Words in Arabic-English Statistical Machine Translation
5727120	260	Quantitative modeling of the neural representation of adjective-noun phrases to account for fMRI activation
5738156	260	In-Browser Summarisation: Generating Elaborative Summaries Biased Towards the Reading Context
5742263	260	Applying a Grammar-Based Language Model to a Simplified Broadcast-News Transcription Task
5745759	260	SIDE: The Summarization Integrated Development Environment
5751598	260	The QuALiM Question Answering Demo: Supplementing Answers with Paragraphs drawn from Wikipedia
5756885	260	Discriminative Lexicon Adaptation for Improved Character Accuracy - A New Direction in Chinese Language Modeling
5759420	260	The Modulation of Cooperation and Emotion in Dialogue: The REC Corpus
5763267	260	Generalized Expectation Criteria for Semi-Supervised Learning of Conditional Random Fields
5769761	260	Hypertagging: Supertagging for Surface Realization with CCG
5773239	260	An Entity-Mention Model for Coreference Resolution with Inductive Logic Programming
5775739	260	Collecting a Why-Question Corpus for Development and Evaluation of an Automatic QA-System
5777559	260	The Good, the Bad, and the Unknown: Morphosyllabic Sentiment Tagging of Unseen Words
5780300	260	Improving Search Results Quality by Customizing Summary Lengths
5784140	260	ConText: An Algorithm for Identifying Contextual Features from Clinical Text
5789788	260	Contradictions and Justifications: Extensions to the Textual Entailment Task
5791369	260	Reducing SMT Rule Table with Monolingual Key Phrase
5798924	260	Realistic Grammar Error Simulation using Markov Logic
5804566	260	Mining User Reviews: from Specification to Summarization
5806118	260	CATiB: The Columbia Arabic Treebank
5810213	260	A Combination of Active Learning and Semi-supervised Learning Starting with Positive and Unlabeled Examples for Word Sense Disambiguation: An Empirical Study on Japanese Web Search Query
5833069	260	Demonstration of a POMDP Voice Dialer
5834393	260	Clustering Technique in Multi-Document Personal Name Disambiguation
5840659	260	Active Learning with Confidence
5852689	260	Using the Wiktionary Graph Structure for Synonym Detection
5856281	260	Clustering semantic spaces of suicide notes and newsgroups articles
5856298	260	Demonstration of the UAM CorpusTool for Text and Image Annotation
5857027	260	Improving data-driven dependency parsing using large-scale LFG grammars
5857105	260	When Specialists and Generalists Work Together: Overcoming Domain Dependence in Sentiment Tagging
5857357	260	Improving Parsing and PP attachment Performance with Sense Information
5859217	260	A Statistical Machine Translation Model Based on a Synthetic Synchronous Grammar
5859380	260	Bayesian Unsupervised Word Segmentation with Nested Pitman-Yor Language Modeling
5861270	260	Extractive Summaries for Educational Science Content
5862107	260	Learning Semantic Correspondences with Less Supervision
5862193	260	Multi-Task Transfer Learning for Weakly-Supervised Relation Extraction
5863822	260	Paraphrase Identification as Probabilistic Quasi-Synchronous Recognition
5863869	260	Impact of Initiative on Collaborative Problem Solving
5864643	260	Using Adaptor Grammars to Identify Synergies in the Unsupervised Acquisition of Linguistic Structure
5864773	260	The Tradeoffs Between Open and Traditional Relation Extraction
5865351	260	Correlation between ROUGE and Human Evaluation of Extractive Meeting Summaries
5866325	260	An Optimal-Time Binarization Algorithm for Linear Context-Free Rewriting Systems with Fan-Out Two
5867700	260	Decompounding query keywords from compounding languages
5867931	260	Text Segmentation with LDA-Based Fisher Kernel
5868300	260	Contextual Semantics for WSD
5868381	260	Directional Distributional Similarity for Lexical Expansion
5869011	260	Semi-Supervised Sequential Labeling and Segmentation Using Giga-Word Scale Unlabeled Data
5877723	260	Evaluating Word Prediction: Framing Keystroke Savings
5886757	260	A Probabilistic Model for Fine-Grained Expert Search
5892402	260	Soft Syntactic Constraints for Hierarchical Phrased-Based Translation
5920056	260	Exploiting Semantic Information for HPSG Parse Selection
5924745	260	Hierarchical Multi-Label Text Categorization with Global Margin Maximization
5957660	260	Word to Sentence Level Emotion Tagging for Bengali Blogs
6000560	260	The Contribution of Stylistic Information to Content-based Mobile Spam Filtering
6021923	260	Mining Association Language Patterns for Negative Life Event Classification
6121133	260	A Unified Syntactic Model for Parsing Fluent and Disfluent Speech
6124712	260	A Generic Sentence Trimmer with CRFs
6128627	260	Linguistically Motivated Features for Enhanced Back-of-the-Book Indexing
6182167	260	Joint Decoding with Multiple Translation Models
6253195	260	Novel Semantic Features for Verb Sense Disambiguation
6259632	260	Mapping between Compositional Semantic Representations and Lexical Semantic Resources: Towards Accurate Deep Semantic Parsing
6268564	260	Learning Semantic Links from a Corpus of Parallel Temporal and Causal Relations
6294835	260	Automatic Image Annotation Using Auxiliary Text Information
6333008	260	A Hierarchical Approach to Encoding Medical Concepts for Clinical Notes
6340884	260	Assessing the Costs of Sampling Methods in Active Learning for Annotation
6473196	260	Efficient Multi-Pass Decoding for Synchronous Context Free Grammars
6473253	260	ModelTalker Voice Recorder-An Interface System for Recording a Corpus of Speech for Synthesis
10125935	260	Interactive ASR Error Correction for Touchscreen Devices
10256059	260	A Chinese-English Organization Name Translation System Using Heuristic Web Mining and Asymmetric Alignment
10379743	260	English-Chinese Bi-Directional OOV Translation based on Web Mining and Supervised Learning
10419277	260	Robustness and Generalization of Role Sets: PropBank vs. VerbNet
10506194	260	A Single Generative Model for Joint Morphological Segmentation and Syntactic Parsing
10512340	260	splitSVM: Fast, Space-Efficient, non-Heuristic, Polynomial Kernel Computation for NLP Applications
10547525	260	Mining Wiki Resources for Multilingual Named Entity Recognition
10567811	260	Dependency Tree Translation: Syntactically Informed Phrasal SMT
10659487	260	Dialect Classification for Online Podcasts Fusing Acoustic and Language Based Structural and Semantic Information
10817242	260	Choosing Sense Distinctions for WSD: Psycholinguistic Evidence
10869233	260	Automatic training of lemmatization rules that handle morphological changes in pre-, in- and suffixes alike
